input_text,target_text
translate question to dbpedia path: Where is the headquarters of the company which runs the Metro Blue Line in minnesota? | Entities possibly involved: dbr:Metro_Blue_Line_(Minnesota),[VAR1] >> dbp:headquarters >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Organisation [SEP] dbr:Metro_Blue_Line_(Minnesota) >> dbp:operator >> [VAR1]
translate question to dbpedia path: How many people are in the continental army? | Entities possibly involved: dbr:Continental_Army,COUNT >> [ANS] >> dbo:militaryBranch >> dbr:Continental_Army
translate question to dbpedia path: Which religion followers are in the Royal Thai Army? | Entities possibly involved: dbr:Royal_Thai_Army,[VAR1] >> dbo:militaryBranch >> dbr:Royal_Thai_Army [SEP] [VAR1] >> dbo:religion >> [ANS]
translate question to dbpedia path: To which senator did military unit VMF-155 belong? | Entities possibly involved: dbr:VMF-155,[ANS] >> dbo:militaryUnit >> dbr:VMF-155 [SEP] [ANS] >> rdf:type >> dbo:Senator
translate question to dbpedia path: What are the movies whose music is composed by Vangelis? | Entities possibly involved: dbr:Vangelis,[ANS] >> dbo:musicComposer >> dbr:Vangelis [SEP] [ANS] >> rdf:type >> dbo:Film
translate question to dbpedia path: In which areas can I find wine made of Vitis vinifera grapes? | Entities possibly involved: dbr:Vitis_vinifera,[VAR1] >> dbo:species >> dbr:Vitis_vinifera [SEP] [VAR1] >> dbo:wineRegion >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Grape
"translate question to dbpedia path: Which expertise of the Menetries's warbler is the  nationality of the Jeyhun Abiyev ? | Entities possibly involved: dbr:Menetries's_warbler, dbr:Jeyhun_Abiyev",dbr:Jeyhun_Abiyev >> dbo:nationality >> [ANS] [SEP] dbr:Menetries's_warbler >> dbo:binomialAuthority >> [ANS]
translate question to dbpedia path: Who is the publisher of The Rolling Stone Album Guide ? | Entities possibly involved: dbr:The_Rolling_Stone_Album_Guide,dbr:The_Rolling_Stone_Album_Guide >> dbo:publisher >> [ANS]
translate question to dbpedia path: Which soccer clubs are in the Liga Divisi Utama? | Entities possibly involved: dbr:Liga_Divisi_Utama,[VAR1] >> dbo:season >> dbr:Liga_Divisi_Utama [SEP] [VAR1] >> dbp:name >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:SoccerClub
translate question to dbpedia path: How many services does 21Vianet provide? | Entities possibly involved: dbr:21Vianet,COUNT >> dbr:21Vianet >> dbp:services >> [ANS]
"translate question to dbpedia path: What is the Location of the Dofinivka Estuary which is also the  birthplace of the Liliya Lobanova ? | Entities possibly involved: dbr:Liliya_Lobanova, dbr:Dofinivka_Estuary",dbr:Dofinivka_Estuary >> dbp:location >> [ANS] [SEP] dbr:Liliya_Lobanova >> dbp:birthplace >> [ANS]
translate question to dbpedia path: What are the former team of the american football players who played at gridiron football position ? | Entities possibly involved: dbr:Tackle_(gridiron_football_position),[VAR1] >> dbo:formerTeam >> [ANS] [SEP] [VAR1] >> dbp:position >> dbr:Tackle_(gridiron_football_position) [SEP] [VAR1] >> rdf:type >> dbo:AmericanFootballPlayer
translate question to dbpedia path: What subjects does the subsequent work of The Dragons of Eden deals with  ? | Entities possibly involved: dbr:The_Dragons_of_Eden,[VAR1] >> dbp:subject >> [ANS] [SEP] dbr:The_Dragons_of_Eden >> dbo:subsequentWork >> [VAR1]
"translate question to dbpedia path: Name the TV show which has judge as harry Connick and is broadcasted on Fox Broadcasting Company ? | Entities possibly involved: dbr:Harry_Connick,_Jr., dbr:Fox_Broadcasting_Company","[ANS] >> dbo:channel >> dbr:Fox_Broadcasting_Company [SEP] [ANS] >> dbp:judges >> dbr:Harry_Connick,_Jr. [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow"
translate question to dbpedia path: What are some rivers over which there is a box girder bridge? | Entities possibly involved: dbr:Box_girder_bridge,[VAR1] >> dbp:crosses >> [ANS] [SEP] [VAR1] >> dbp:design >> dbr:Box_girder_bridge
"translate question to dbpedia path: Whay common comic is written by Karakuri Dji Ultimo and narrated by The Incredible Hulk ? | Entities possibly involved: dbr:The_Incredible_Hulk_(1982_TV_series), dbr:Karakuri_Dôji_Ultimo",dbr:Karakuri_Dôji_Ultimo >> dbp:author >> [ANS] [SEP] dbr:The_Incredible_Hulk_(1982_TV_series) >> dbp:narrated >> [ANS]
"translate question to dbpedia path: Which university attended by Donn Barber and education institute of Jack McGregor ? | Entities possibly involved: dbr:Donn_Barber, dbr:Jack_McGregor",dbr:Donn_Barber >> dbp:education >> [ANS] [SEP] dbr:Jack_McGregor >> dbo:education >> [ANS]
translate question to dbpedia path: Where is the lake located into which the Winnipeg River flows? | Entities possibly involved: dbr:Winnipeg_River,[VAR1] >> dbp:location >> [ANS] [SEP] [VAR1] >> dbp:outflow >> dbr:Winnipeg_River
"translate question to dbpedia path: Which  municipality is neighbored by Cologny and Chne-Bougeries? | Entities possibly involved: dbr:Chêne-Bougeries, dbr:Cologny",[ANS] >> dbp:neighboringMunicipalities >> dbr:Chêne-Bougeries [SEP] [ANS] >> dbp:neighboringMunicipalities >> dbr:Cologny
translate question to dbpedia path: Who is the designer of Saleen S5S Raptor ? | Entities possibly involved: dbr:Saleen_S5S_Raptor,dbr:Saleen_S5S_Raptor >> dbp:designer >> [ANS]
"translate question to dbpedia path: Name the newspaper owned by Schibsted and headquartered at Stockholm? | Entities possibly involved: dbr:Schibsted, dbr:Stockholm",[ANS] >> dbp:headquarters >> dbr:Stockholm [SEP] [ANS] >> dbp:owners >> dbr:Schibsted [SEP] [ANS] >> rdf:type >> dbo:Newspaper
translate question to dbpedia path: How many party are there of the office holders whose one of the party is Janata Dal ? | Entities possibly involved: dbr:Janata_Dal,COUNT >> [VAR1] >> dbo:otherParty >> [ANS] [SEP] [VAR1] >> dbo:otherParty >> dbr:Janata_Dal
translate question to dbpedia path: Name the first driver of 1999 San Marino Grand Prix ? | Entities possibly involved: dbr:1999_San_Marino_Grand_Prix,dbr:1999_San_Marino_Grand_Prix >> dbo:firstDriver >> [ANS]
"translate question to dbpedia path: What is the scientist whose doctoral students are Erich Bagge and erban ieica? | Entities possibly involved: dbr:Șerban_Țițeica, dbr:Erich_Bagge",[ANS] >> dbo:doctoralStudent >> dbr:Erich_Bagge [SEP] [ANS] >> dbo:doctoralStudent >> dbr:Șerban_Țițeica
translate question to dbpedia path: Who battled under commander Egushawa in a conflict? | Entities possibly involved: dbr:Egushawa,[VAR1] >> dbo:commander >> dbr:Egushawa [SEP] [VAR1] >> dbp:combatant >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:MilitaryConflict
translate question to dbpedia path: How many things have made different people living in Canada famous? | Entities possibly involved: dbr:Canadians,COUNT >> [VAR1] >> dbo:knownFor >> [ANS] [SEP] [VAR1] >> dbo:nationality >> dbr:Canadians
translate question to dbpedia path: Which is the largest city of Union State ? | Entities possibly involved: dbr:Union_State,dbr:Union_State >> dbp:largestCity >> [ANS]
"translate question to dbpedia path: Which university has a sports team member called Micheal Powell and also owns Syracuse University Press ? | Entities possibly involved: dbr:Michael_Powell_(lacrosse), dbr:Syracuse_University_Press",dbr:Michael_Powell_(lacrosse) >> dbo:team >> [ANS] [SEP] dbr:Syracuse_University_Press >> dbp:parent >> [ANS]
"translate question to dbpedia path: Is Greg Weeks the band member of Beyond the Sixth Seal? | Entities possibly involved: dbr:Greg_Weeks, dbr:Beyond_the_Sixth_Seal",ASK >> dbr:Beyond_the_Sixth_Seal >> dbo:bandMember >> dbr:Greg_Weeks
translate question to dbpedia path: Ryan Seacrest has been the presenter of how many things? | Entities possibly involved: dbr:Ryan_Seacrest,COUNT >> [ANS] >> dbo:presenter >> dbr:Ryan_Seacrest
"translate question to dbpedia path: Was the Model K designed by Herny Ford? | Entities possibly involved: dbr:Ford_Model_K, dbr:Henry_Ford",ASK >> dbr:Ford_Model_K >> dbo:designCompany >> dbr:Henry_Ford
translate question to dbpedia path: Count the tenants of the stadiums designed by Populous? | Entities possibly involved: dbr:Populous_(company),COUNT >> [VAR1] >> dbo:architect >> dbr:Populous_(company) [SEP] [VAR1] >> dbo:tenant >> [ANS]
translate question to dbpedia path: Who all have been judges on CTV Network's shows? | Entities possibly involved: dbr:CTV_Television_Network,[VAR1] >> dbo:network >> dbr:CTV_Television_Network [SEP] [VAR1] >> dbp:judges >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:TelevisionShow
"translate question to dbpedia path: How many have former teams as Indianapolis Colts and Carolina Panthers? | Entities possibly involved: dbr:Indianapolis_Colts, dbr:Carolina_Panthers",COUNT >> [ANS] >> dbo:formerTeam >> dbr:Carolina_Panthers [SEP] [ANS] >> dbo:formerTeam >> dbr:Indianapolis_Colts
translate question to dbpedia path: What are some movies whose distributer's CEO is Ted Hartley? | Entities possibly involved: dbr:Ted_Hartley,[ANS] >> dbp:distributor >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Film [SEP] [VAR1] >> dbp:keyPeople >> dbr:Ted_Hartley
translate question to dbpedia path: What was the stadium of Panionios G.S.S. in 2014-15 season ? | Entities possibly involved: dbr:2014–15_Panionios_G.S.S._season,dbr:2014–15_Panionios_G.S.S._season >> dbp:stadium >> [ANS]
"translate question to dbpedia path: Does Mt St. Peter Churt follow the architectural style of art deco? | Entities possibly involved: dbr:Art_Deco, dbr:Mount_St._Peter_Church",ASK >> dbr:Mount_St._Peter_Church >> dbp:architecture >> dbr:Art_Deco
translate question to dbpedia path: Who was the editor of the newspaper owned by the the UK government? | Entities possibly involved: dbr:Government_of_the_United_Kingdom,[VAR1] >> dbp:editor >> [ANS] [SEP] [VAR1] >> dbp:owners >> dbr:Government_of_the_United_Kingdom [SEP] [VAR1] >> rdf:type >> dbo:Newspaper
"translate question to dbpedia path: List the Stanley Kubrick's movies which has music by Laurie Johnson  ? | Entities possibly involved: dbr:Laurie_Johnson, dbr:Stanley_Kubrick",[ANS] >> dbo:director >> dbr:Stanley_Kubrick [SEP] [ANS] >> dbp:music >> dbr:Laurie_Johnson [SEP] [ANS] >> rdf:type >> dbo:Film
translate question to dbpedia path: What are the type of Greenup County High School? | Entities possibly involved: dbr:Greenup_County_High_School,dbr:Greenup_County_High_School >> dbp:type >> [ANS]
"translate question to dbpedia path: Where does the road starting from Madison, Wisconsin end? | Entities possibly involved: dbr:Madison,_Wisconsin","[VAR1] >> dbo:routeEnd >> dbr:Madison,_Wisconsin [SEP] [VAR1] >> dbo:routeStart >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Road"
"translate question to dbpedia path: To which label did The Producers and I pray on Christmas sign up? | Entities possibly involved: dbr:The_Producers_(2005_film), dbr:I_Pray_on_Christmas",dbr:I_Pray_on_Christmas >> dbp:label >> [ANS] [SEP] dbr:The_Producers_(2005_film) >> dbp:label >> [ANS]
translate question to dbpedia path: What is sovereignity of the successor of Mr. George Robert Andrews ? | Entities possibly involved: dbr:George_Roberts_Andrews,[VAR1] >> dbo:country >> [ANS] [SEP] dbr:George_Roberts_Andrews >> dbp:successor >> [VAR1]
translate question to dbpedia path: Colin Powell was the commander of which military conflict ? | Entities possibly involved: dbr:Colin_Powell,[ANS] >> dbo:commander >> dbr:Colin_Powell [SEP] [ANS] >> rdf:type >> dbo:MilitaryConflict
"translate question to dbpedia path: In which common territory did Sino French war and the Tonkin campaign take place? | Entities possibly involved: dbr:Sino-French_War, dbr:Tonkin_Campaign",dbr:Sino-French_War >> dbo:territory >> [ANS] [SEP] dbr:Tonkin_Campaign >> dbo:territory >> [ANS]
translate question to dbpedia path: What is the label of Next Thing ? | Entities possibly involved: dbr:Next_Thing,dbr:Next_Thing >> dbo:recordLabel >> [ANS]
"translate question to dbpedia path: Is Lancy a city close to Geneva? | Entities possibly involved: dbr:Geneva, dbr:Lancy",ASK >> dbr:Geneva >> dbo:neighboringMunicipality >> dbr:Lancy
translate question to dbpedia path: List down the schools whose mascot's order is Even-toed ungulate? | Entities possibly involved: dbr:Even-toed_ungulate,[ANS] >> dbp:mascot >> [VAR1] [SEP] [VAR1] >> dbo:order >> dbr:Even-toed_ungulate
"translate question to dbpedia path: Name the company whose products is Boeing F/A-18E/F Super Hornet and key person is Raymond Conner? | Entities possibly involved: dbr:Raymond_Conner, dbr:Boeing_F/A-18E/F_Super_Hornet",[ANS] >> dbo:keyPerson >> dbr:Raymond_Conner [SEP] [ANS] >> dbp:products >> dbr:Boeing_F/A-18E/F_Super_Hornet [SEP] [ANS] >> rdf:type >> dbo:Company
translate question to dbpedia path: List the relatives of the governor of Gabriel Slaughter? | Entities possibly involved: dbr:Gabriel_Slaughter,[VAR1] >> dbo:relation >> [ANS] [SEP] dbr:Gabriel_Slaughter >> dbo:governor >> [VAR1]
"translate question to dbpedia path: In all the states which have a Uniontown, where does a Keller's mill covered bridge exist too? | Entities possibly involved: dbr:Keller's_Mill_Covered_Bridge, dbr:Uniontown,_Pennsylvania","dbr:Keller's_Mill_Covered_Bridge >> dbo:state >> [ANS] [SEP] dbr:Uniontown,_Pennsylvania >> dbo:state >> [ANS]"
"translate question to dbpedia path: Who manufactured the Delta III and the Space Shuttle? | Entities possibly involved: dbr:Delta_III, dbr:Space_Shuttle",dbr:Delta_III >> dbo:manufacturer >> [ANS] [SEP] dbr:Space_Shuttle >> dbo:manufacturer >> [ANS]
translate question to dbpedia path: How many corporations were founded in Texas? | Entities possibly involved: dbr:Texas,COUNT >> [ANS] >> dbo:foundationPlace >> dbr:Texas [SEP] [ANS] >> rdf:type >> dbo:Company
"translate question to dbpedia path: What is the style of architecture of Shaheed Minar, Kolkata ? | Entities possibly involved: dbr:Shaheed_Minar,_Kolkata","dbr:Shaheed_Minar,_Kolkata >> dbo:architecturalStyle >> [ANS]"
"translate question to dbpedia path: Which developer of Go was also the predecssor of X compnay ? | Entities possibly involved: dbr:X_(company), dbr:Go_(programming_language)",dbr:Go_(programming_language) >> dbo:developer >> [ANS] [SEP] dbr:X_(company) >> dbp:predecessor >> [ANS]
translate question to dbpedia path: List all the houses of United States Congress ? | Entities possibly involved: dbr:United_States_Congress,dbr:United_States_Congress >> dbp:houses >> [ANS]
translate question to dbpedia path: What companies are located in toronto? | Entities possibly involved: dbr:Toronto,[ANS] >> dbo:locationCity >> dbr:Toronto [SEP] [ANS] >> rdf:type >> dbo:Company
translate question to dbpedia path: Where does the network cofounded by Seewoosagur Ramgoolam air its shows? | Entities possibly involved: dbr:Seewoosagur_Ramgoolam,[VAR1] >> dbp:broadcastArea >> [ANS] [SEP] [VAR1] >> dbp:founder >> dbr:Seewoosagur_Ramgoolam [SEP] [VAR1] >> rdf:type >> dbo:BroadcastNetwork
"translate question to dbpedia path: Name the appliance produced by Foxconn and its OS is provided by PlayStation 3 system software ? | Entities possibly involved: dbr:Foxconn, dbr:PlayStation_3_system_software",[ANS] >> dbo:manufacturer >> dbr:Foxconn [SEP] [ANS] >> dbp:os >> dbr:PlayStation_3_system_software [SEP] [ANS] >> rdf:type >> dbo:InformationAppliance
translate question to dbpedia path: Which teams participate in the football seasons headed by Patricia Amorim? | Entities possibly involved: dbr:Patrícia_Amorim,[VAR1] >> dbo:chairman >> dbr:Patrícia_Amorim [SEP] [VAR1] >> dbp:name >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:SportsSeason
"translate question to dbpedia path: Who was the architect of the stadium currently run by Brandenton? | Entities possibly involved: dbr:Bradenton,_Florida","[VAR1] >> dbo:operator >> dbr:Bradenton,_Florida [SEP] [VAR1] >> dbp:architect >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Stadium"
translate question to dbpedia path: who operates the south side elevated railroad? | Entities possibly involved: dbr:South_Side_Elevated_Railroad,dbr:South_Side_Elevated_Railroad >> dbo:operatedBy >> [ANS]
translate question to dbpedia path: Name few companies founded in Texas? | Entities possibly involved: dbr:Texas,[ANS] >> dbo:foundationPlace >> dbr:Texas [SEP] [ANS] >> rdf:type >> dbo:Company
translate question to dbpedia path: In which timezone does Khok Kwang lie? | Entities possibly involved: dbr:Khok_Kwang,dbr:Khok_Kwang >> dbo:timeZone >> [ANS]
"translate question to dbpedia path: Who directed the albums recorded in Anaheim? | Entities possibly involved: dbr:Anaheim,_California","[VAR1] >> dbo:recordedIn >> dbr:Anaheim,_California [SEP] [VAR1] >> dbp:director >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Album"
"translate question to dbpedia path: Who has Saint Joseph and Mary as parents ? | Entities possibly involved: dbr:Mary_(mother_of_Jesus), dbr:Saint_Joseph",[ANS] >> dbo:parent >> dbr:Mary_(mother_of_Jesus) [SEP] [ANS] >> dbo:parent >> dbr:Saint_Joseph
"translate question to dbpedia path: How many awards have been received by graduates of University of Melbourne, Faculty of VCA & MCM? | Entities possibly involved: dbr:University_of_Melbourne_Faculty_of_VCA_and_MCM",COUNT >> [VAR1] >> dbo:award >> [ANS] [SEP] [VAR1] >> dbo:training >> dbr:University_of_Melbourne_Faculty_of_VCA_and_MCM
"translate question to dbpedia path: Name the common current team of the Avalon biddle and John mcGuinness ? | Entities possibly involved: dbr:John_McGuinness_(motorcycle_racer), dbr:Avalon_Biddle",dbr:Avalon_Biddle >> dbp:currentTeam >> [ANS] [SEP] dbr:John_McGuinness_(motorcycle_racer) >> dbp:currentTeam >> [ANS]
"translate question to dbpedia path: What is the result of the GazaIsrael conflict is also  the  place of the Qaqun? | Entities possibly involved: dbr:Qaqun, dbr:Gaza–Israel_conflict",dbr:Gaza–Israel_conflict >> dbp:result >> [ANS] [SEP] dbr:Qaqun >> dbp:place >> [ANS]
"translate question to dbpedia path: Where are Aureus and Solidus used as currency? | Entities possibly involved: dbr:Solidus_(coin), dbr:Aureus",[ANS] >> dbo:currency >> dbr:Aureus [SEP] [ANS] >> dbo:currency >> dbr:Solidus_(coin)
translate question to dbpedia path: To which military division does Clark Daniel Stearns belong? | Entities possibly involved: dbr:Clark_Daniel_Stearns,dbr:Clark_Daniel_Stearns >> dbo:militaryBranch >> [ANS]
translate question to dbpedia path: Who are the opponents of Gervase Helwys? | Entities possibly involved: dbr:Gervase_Helwys,dbr:Gervase_Helwys >> dbo:opponent >> [ANS]
"translate question to dbpedia path: Which planet was discovered by Johann Gottfired and Urbain Le Verrier ? | Entities possibly involved: dbr:Johann_Gottfried_Galle, dbr:Urbain_Le_Verrier",[ANS] >> dbo:discoverer >> dbr:Urbain_Le_Verrier [SEP] [ANS] >> dbp:discoverer >> dbr:Johann_Gottfried_Galle [SEP] [ANS] >> rdf:type >> dbo:Planet
"translate question to dbpedia path: Is Ella Fitzgerald associated with Mickey Roker? | Entities possibly involved: dbr:Mickey_Roker, dbr:Ella_Fitzgerald",ASK >> dbr:Mickey_Roker >> dbo:associatedBand >> dbr:Ella_Fitzgerald
"translate question to dbpedia path: Who is the office holder for constituencies  Castro District and Haight-Ashbury? | Entities possibly involved: dbr:Haight-Ashbury, dbr:Castro_District,_San_Francisco","[ANS] >> dbp:constituency >> dbr:Castro_District,_San_Francisco [SEP] [ANS] >> dbp:constituency >> dbr:Haight-Ashbury [SEP] [ANS] >> rdf:type >> dbo:OfficeHolder"
translate question to dbpedia path: Which awards have been given to immunologists? | Entities possibly involved: dbr:Immunology,[VAR1] >> dbo:award >> [ANS] [SEP] [VAR1] >> dbp:fields >> dbr:Immunology
translate question to dbpedia path: What are the mountains in the Sequoia National Park? | Entities possibly involved: dbr:Sequoia_National_Park,[ANS] >> dbo:locatedInArea >> dbr:Sequoia_National_Park [SEP] [ANS] >> rdf:type >> dbo:Mountain
"translate question to dbpedia path: What is the alma mater of Alvin Bell and Charles Plosser? | Entities possibly involved: dbr:Alvin_Bell, dbr:Charles_Plosser",dbr:Alvin_Bell >> dbo:college >> [ANS] [SEP] dbr:Charles_Plosser >> dbp:almaMater >> [ANS]
"translate question to dbpedia path: Which animator of The Skeleton Dance is also the animator of the Tommy Tucker's Tooth ? | Entities possibly involved: dbr:Tommy_Tucker's_Tooth, dbr:The_Skeleton_Dance",dbr:The_Skeleton_Dance >> dbo:animator >> [ANS] [SEP] dbr:Tommy_Tucker's_Tooth >> dbp:animator >> [ANS]
translate question to dbpedia path: From where did Ben Wilson (American football) do his highscool? | Entities possibly involved: dbr:Ben_Wilson_(American_football),dbr:Ben_Wilson_(American_football) >> dbo:highschool >> [ANS]
"translate question to dbpedia path: Does the lena river flow into the Laptev Sea? | Entities possibly involved: dbr:Lena_River, dbr:Laptev_Sea",ASK >> dbr:Lena_River >> dbo:mouthMountain >> dbr:Laptev_Sea
translate question to dbpedia path: Name some books by Spanish speaking authors. | Entities possibly involved: dbr:Spanish_language,[ANS] >> dbp:author >> [VAR1] [SEP] [VAR1] >> dbp:language >> dbr:Spanish_language
translate question to dbpedia path: How many famous people are born in Long Island? | Entities possibly involved: dbr:Long_Island,COUNT >> [ANS] >> dbo:birthPlace >> dbr:Long_Island
translate question to dbpedia path: Name some sports played in institutions of Maharashtra? | Entities possibly involved: dbr:Maharashtra,[VAR1] >> dbo:sport >> [ANS] [SEP] [VAR1] >> dbp:state >> dbr:Maharashtra
translate question to dbpedia path: How many other genere are there of the radio stations whose one of the genre  is Classic rock ? | Entities possibly involved: dbr:Classic_rock,COUNT >> [VAR1] >> dbo:programmeFormat >> [ANS] [SEP] [VAR1] >> dbo:programmeFormat >> dbr:Classic_rock
translate question to dbpedia path: Where did Allama Matthews study? | Entities possibly involved: dbr:Allama_Matthews,dbr:Allama_Matthews >> dbo:college >> [ANS]
"translate question to dbpedia path: What is the common nationality of Funny Face a comedian and that of Georgina Theodora Wood ? | Entities possibly involved: dbr:Georgina_Theodora_Wood, dbr:Funny_Face_(comedian)",dbr:Funny_Face_(comedian) >> dbp:nationality >> [ANS] [SEP] dbr:Georgina_Theodora_Wood >> dbo:nationality >> [ANS]
translate question to dbpedia path: What shows are aired on sister channels of BBC Parliaments | Entities possibly involved: dbr:BBC_Parliament,[ANS] >> dbo:network >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow [SEP] [VAR1] >> dbp:sisterNames >> dbr:BBC_Parliament
translate question to dbpedia path: How many veterans are buried in the US? | Entities possibly involved: dbr:United_States,COUNT >> [ANS] >> dbo:restingPlace >> dbr:United_States [SEP] [ANS] >> rdf:type >> dbo:MilitaryPerson
"translate question to dbpedia path: Was Michael Schumacher the Pole driver of 1994 Spanish Grand Prix? | Entities possibly involved: dbr:1994_Spanish_Grand_Prix, dbr:Michael_Schumacher",ASK >> dbr:1994_Spanish_Grand_Prix >> dbp:poleDriver >> dbr:Michael_Schumacher
translate question to dbpedia path: name the Glover's distributer ? | Entities possibly involved: dbr:Glover_(video_game),dbr:Glover_(video_game) >> dbo:distributor >> [ANS]
"translate question to dbpedia path: Whichi office of Walter Evnas Edge is also the part of Atlantic seaboard fall lines ? | Entities possibly involved: dbr:Walter_Evans_Edge, dbr:Atlantic_Seaboard_fall_line",dbr:Atlantic_Seaboard_fall_line >> dbo:part >> [ANS] [SEP] dbr:Walter_Evans_Edge >> dbp:office >> [ANS]
"translate question to dbpedia path: Does the west thurrock come under Essex county? | Entities possibly involved: dbr:West_Thurrock, dbr:Essex",ASK >> dbr:West_Thurrock >> dbo:ceremonialCounty >> dbr:Essex
"translate question to dbpedia path: Is Azerbaijan the membership of European Go Federation? | Entities possibly involved: dbr:European_Go_Federation, dbr:Azerbaijan",ASK >> dbr:European_Go_Federation >> dbp:membership >> dbr:Azerbaijan
"translate question to dbpedia path: Which team did Michael and Ryan Powell play for? | Entities possibly involved: dbr:Michael_Powell_(lacrosse), dbr:Ryan_Powell_(lacrosse)",dbr:Michael_Powell_(lacrosse) >> dbo:team >> [ANS] [SEP] dbr:Ryan_Powell_(lacrosse) >> dbo:team >> [ANS]
translate question to dbpedia path: What are the television shows whose network is Prime Time Entertainment Network? | Entities possibly involved: dbr:Prime_Time_Entertainment_Network,[ANS] >> dbp:network >> dbr:Prime_Time_Entertainment_Network [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow
"translate question to dbpedia path: To which company is the service ""Nintendo eShop"" associated with? | Entities possibly involved: dbr:Nintendo_eShop",[ANS] >> dbp:services >> dbr:Nintendo_eShop [SEP] [ANS] >> rdf:type >> dbo:Company
translate question to dbpedia path: Name the famous employee of open society foundations ? | Entities possibly involved: dbr:Open_Society_Foundations,[ANS] >> dbp:employer >> dbr:Open_Society_Foundations
translate question to dbpedia path: List the movies whose music composer is often associated with Jon and Vangelis. | Entities possibly involved: dbr:Jon_and_Vangelis,[ANS] >> dbo:musicComposer >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Film [SEP] [VAR1] >> dbp:associatedActs >> dbr:Jon_and_Vangelis
"translate question to dbpedia path: Does Massimo Liverani play for Abarth? | Entities possibly involved: dbr:Massimo_Liverani, dbr:Abarth",ASK >> dbr:Massimo_Liverani >> dbp:currentTeam >> dbr:Abarth
translate question to dbpedia path: who is the governer of New Castile? | Entities possibly involved: dbr:Governorate_of_New_Castile,[ANS] >> dbp:order >> dbr:Governorate_of_New_Castile
"translate question to dbpedia path: Does MSX BASIC have a license of microsoft? | Entities possibly involved: dbr:Microsoft, dbr:MSX_BASIC",ASK >> dbr:MSX_BASIC >> dbp:license >> dbr:Microsoft
translate question to dbpedia path: How many teams have someone playing at the defenceman position? | Entities possibly involved: dbr:Defenceman,COUNT >> [ANS] >> rdf:type >> dbo:SportsTeam [SEP] [VAR1] >> dbo:team >> [ANS] [SEP] [VAR1] >> dbp:position >> dbr:Defenceman
translate question to dbpedia path: List all the teams which have someone who played their first game for the Yankees? | Entities possibly involved: dbr:New_York_Yankees,[VAR1] >> dbo:team >> [ANS] [SEP] [VAR1] >> dbp:debutteam >> dbr:New_York_Yankees
translate question to dbpedia path: Cricket is played by which countries' citizens? | Entities possibly involved: dbr:Cricket,[VAR1] >> dbo:occupation >> dbr:Cricket [SEP] [VAR1] >> dbo:stateOfOrigin >> [ANS]
translate question to dbpedia path: Which religion is followed by the PM who was served by Chea Sim? | Entities possibly involved: dbr:Chea_Sim,[VAR1] >> dbo:religion >> [ANS] [SEP] dbr:Chea_Sim >> dbp:primeminister >> [VAR1]
translate question to dbpedia path: Name some shows similar to the one whose theme song is made by Murray Gold. | Entities possibly involved: dbr:Murray_Gold,[ANS] >> dbo:related >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow [SEP] [VAR1] >> dbp:themeMusicComposer >> dbr:Murray_Gold
translate question to dbpedia path: What is the constituency of the people who died in Lampedusa? | Entities possibly involved: dbr:Lampedusa,[VAR1] >> dbp:constituency >> [ANS] [SEP] [VAR1] >> dbp:deathPlace >> dbr:Lampedusa [SEP] [VAR1] >> rdf:type >> dbo:Person
translate question to dbpedia path: Who are the relatives of the character after which Quagmire's Quagmire was made? | Entities possibly involved: dbr:Quagmire's_Quagmire,[ANS] >> dbo:relative >> [VAR1] [SEP] [VAR1] >> dbo:subsequentWork >> dbr:Quagmire's_Quagmire
"translate question to dbpedia path: Name the driver who was at pole in 1997 Canadian Grand Prix and also 1994 Spanish Grand Prix ? | Entities possibly involved: dbr:1997_Canadian_Grand_Prix, dbr:1994_Spanish_Grand_Prix",dbr:1994_Spanish_Grand_Prix >> dbo:poleDriver >> [ANS] [SEP] dbr:1997_Canadian_Grand_Prix >> dbp:poleDriver >> [ANS]
"translate question to dbpedia path: Which fictional character portrayed by Roger barton has Darth Vader as family member ? | Entities possibly involved: dbr:Roger_Barton_(film_editor), dbr:Darth_Vader",[ANS] >> dbp:family >> dbr:Darth_Vader [SEP] [ANS] >> dbp:portrayer >> dbr:Roger_Barton_(film_editor) [SEP] [ANS] >> rdf:type >> dbo:FictionalCharacter
translate question to dbpedia path: Which band was left by Kevin Jonas? | Entities possibly involved: dbr:Kevin_Jonas,[ANS] >> dbo:formerBandMember >> dbr:Kevin_Jonas [SEP] [ANS] >> rdf:type >> dbo:Band
