input_text,target_text
translate question to dbpedia path: Entities possibly involved: dbr:Picasso's_Last_Words_(Drink_to_Me) | Question: Where was Picasso's Last Words recorded ?,dbr:Picasso's_Last_Words_(Drink_to_Me) >> dbp:recorded >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:India, dbr:Pawan_Hans | Question: What is the hub airport of Pawan Hans, and is also the largest city of India?",dbr:India >> dbo:largestCity >> [ANS] [SEP] dbr:Pawan_Hans >> dbo:hubAirport >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Iowa | Question: What is the occupation of the people who are born in Iowa?,[VAR1] >> dbo:birthPlace >> dbr:Iowa [SEP] [VAR1] >> dbo:occupation >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Person
"translate question to dbpedia path: Entities possibly involved: dbr:NBC, dbr:Paramount_Television | Question: How many have company as Paramount Television and network as NBC are there?",COUNT >> [ANS] >> dbo:network >> dbr:NBC [SEP] [ANS] >> dbp:company >> dbr:Paramount_Television
translate question to dbpedia path: Entities possibly involved: dbr:Christianity | Question: Count the different causes of death of Christians.,COUNT >> [VAR1] >> dbo:deathCause >> [ANS] [SEP] [VAR1] >> dbo:religion >> dbr:Christianity
translate question to dbpedia path: Entities possibly involved: dbr:San_Francisco_49ers | Question: How many players debuted their careers from San Francisco 49ers?,COUNT >> [ANS] >> dbo:debutTeam >> dbr:San_Francisco_49ers [SEP] [ANS] >> rdf:type >> dbo:Athlete
"translate question to dbpedia path: Entities possibly involved: dbr:Harris_County,_Texas | Question: Which company is located in Harris County, Texas?","[ANS] >> dbo:locationCity >> dbr:Harris_County,_Texas [SEP] [ANS] >> rdf:type >> dbo:Company"
"translate question to dbpedia path: Entities possibly involved: dbr:North_America, dbr:Airtours_International_Airways | Question: Is north america one of the destinations of airtours airways?",ASK >> dbr:Airtours_International_Airways >> dbo:destination >> dbr:North_America
"translate question to dbpedia path: Entities possibly involved: dbr:South_Asia_Subregional_Economic_Cooperation, dbr:Aishath_Saffa | Question: Which memeber of South Asia SubRegional Economic cooperation is also the nationality of Aishath saffa ?",dbr:Aishath_Saffa >> dbp:nationality >> [ANS] [SEP] dbr:South_Asia_Subregional_Economic_Cooperation >> dbp:membership >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Latvian_Wikipedia, dbr:Jimmy_Wales | Question: Which board memeber of jimmy Wales also owns Latvian Wikipedia ?",dbr:Jimmy_Wales >> dbo:board >> [ANS] [SEP] dbr:Latvian_Wikipedia >> dbo:owner >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Bruce_Bochy | Question: Which baseball team is managed by Bruce Bochy?,[ANS] >> dbo:manager >> dbr:Bruce_Bochy [SEP] [ANS] >> rdf:type >> dbo:BaseballTeam
"translate question to dbpedia path: Entities possibly involved: dbr:Sheldon_Harnick | Question: What are the musicals based on, whose lyricist was Shelon Harnick?",[VAR1] >> dbo:basedOn >> [ANS] [SEP] [VAR1] >> dbp:lyrics >> dbr:Sheldon_Harnick [SEP] [VAR1] >> rdf:type >> dbo:Musical
"translate question to dbpedia path: Entities possibly involved: dbr:Doctor_Who:_The_Mazes_of_Time, dbr:BBC_Multimedia | Question: What series is Mazes of Time from, and is produced by BBC multimedia?",dbr:BBC_Multimedia >> dbo:product >> [ANS] [SEP] dbr:Doctor_Who:_The_Mazes_of_Time >> dbo:series >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Audie_Murphy, dbr:Arlington_National_Cemetery | Question: Is Audie Murphy buried in the Arlington national cementery?",ASK >> dbr:Audie_Murphy >> dbp:placeofburial >> dbr:Arlington_National_Cemetery
translate question to dbpedia path: Entities possibly involved: dbr:Chip_Kelly | Question: How many had their debut team coached by Chip Kelly?,COUNT >> [ANS] >> dbo:debutTeam >> [VAR1] [SEP] [VAR1] >> dbp:coach >> dbr:Chip_Kelly
translate question to dbpedia path: Entities possibly involved: dbr:Karl_Ewald_Hasse | Question: Who is the scientist whose academic advisor was Karl Ewald Hasse?,[ANS] >> dbo:academicAdvisor >> dbr:Karl_Ewald_Hasse [SEP] [ANS] >> rdf:type >> dbo:Scientist
translate question to dbpedia path: Entities possibly involved: dbr:Malaysian_Highway_Authority | Question: Malaysian highway authority has designed bridges over what things?,[VAR1] >> dbp:crosses >> [ANS] [SEP] [VAR1] >> dbp:designer >> dbr:Malaysian_Highway_Authority [SEP] [VAR1] >> rdf:type >> dbo:Bridge
translate question to dbpedia path: Entities possibly involved: dbr:Kumta | Question: What is the government type of Kumta ?,dbr:Kumta >> dbp:governmentType >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Alabama | Question: Who owns the radio stations in Alabama?,[VAR1] >> dbo:city >> dbr:Alabama [SEP] [VAR1] >> dbo:owner >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:RadioStation
"translate question to dbpedia path: Entities possibly involved: dbr:Stanley_Kubrick, dbr:Anthony_Harvey | Question: Name the movie whose director is Stanley Kubrick and editor is Anthony Harvey?",[ANS] >> dbo:director >> dbr:Stanley_Kubrick [SEP] [ANS] >> dbo:editing >> dbr:Anthony_Harvey [SEP] [ANS] >> rdf:type >> dbo:Film
translate question to dbpedia path: Entities possibly involved: dbr:Ekstraliga_(speedway) | Question: what are the nicknames of the people who are in Ekstraliga?,[VAR1] >> dbp:league >> dbr:Ekstraliga_(speedway) [SEP] [VAR1] >> dbp:nickname >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Bangladesh | Question: List all the members of the organization whose one of the members is Bangladesh ?,[VAR1] >> dbp:membership >> [ANS] [SEP] [VAR1] >> dbp:membership >> dbr:Bangladesh [SEP] [VAR1] >> rdf:type >> dbo:Organisation
translate question to dbpedia path: Entities possibly involved: dbr:Cerebral_blood_flow | Question: List all discipline of the journals whose one of the discipline is Cerebral blood flow ?,[VAR1] >> dbo:academicDiscipline >> [ANS] [SEP] [VAR1] >> dbo:academicDiscipline >> dbr:Cerebral_blood_flow [SEP] [VAR1] >> rdf:type >> dbo:AcademicJournal
translate question to dbpedia path: Entities possibly involved: dbr:Starwood_Hotels_and_Resorts_Worldwide | Question: In how many different places do Starwood hotels and resorts worldwide operate?,COUNT >> [VAR1] >> dbp:address >> [ANS] [SEP] [VAR1] >> dbp:operator >> dbr:Starwood_Hotels_and_Resorts_Worldwide
translate question to dbpedia path: Entities possibly involved: dbr:Utopian_and_dystopian_fiction | Question: How many utopian and dystopian fiction books are there?,COUNT >> [ANS] >> dbo:literaryGenre >> dbr:Utopian_and_dystopian_fiction
translate question to dbpedia path: Entities possibly involved: dbr:Philip_Webb | Question: List the architect of the buildings whose one of the  architect is Philip Webb?,[VAR1] >> dbp:architect >> [ANS] [SEP] [VAR1] >> dbp:architect >> dbr:Philip_Webb [SEP] [VAR1] >> rdf:type >> dbo:Building
translate question to dbpedia path: Entities possibly involved: dbr:Alpine_skiing_at_the_1972_Winter_Olympics_–_Women's_downhill | Question: What is the residence of the bronze medalist of Alpine skiing at the women's downhill competition at the 1972 Winter Olympics?,[VAR1] >> dbp:birthPlace >> [ANS] [SEP] dbr:Alpine_skiing_at_the_1972_Winter_Olympics_–_Women's_downhill >> dbo:bronzeMedalist >> [VAR1]
"translate question to dbpedia path: Entities possibly involved: dbr:Mazhar_Ul_Haq_High_School,_Beerwah, dbr:Islam | Question: Mazhar Ul Haq High School, Beerwah is affiliated to Islamic Religion","ASK >> dbr:Mazhar_Ul_Haq_High_School,_Beerwah >> dbp:religiousAffiliation >> dbr:Islam"
"translate question to dbpedia path: Entities possibly involved: dbr:Ivanpah_Solar_Power_Facility, dbr:Dart_(programming_language) | Question: What is the owner of Ivanpah Solar Power Facility and the original developer of Dart?",dbr:Dart_(programming_language) >> dbo:developer >> [ANS] [SEP] dbr:Ivanpah_Solar_Power_Facility >> dbo:owner >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Agaricus_bisporus | Question: Find the total number of  ingredient of the recepies whose ingredient is common Mushroom ?,COUNT >> [VAR1] >> dbo:ingredient >> [ANS] [SEP] [VAR1] >> dbo:ingredient >> dbr:Agaricus_bisporus
translate question to dbpedia path: Entities possibly involved: dbr:SummerSlam_(2004) | Question: List all the tenants of the stadium where the WWF Summer Slam 2004 took place.,[VAR1] >> dbo:tenant >> [ANS] [SEP] dbr:SummerSlam_(2004) >> dbp:venue >> [VAR1]
translate question to dbpedia path: Entities possibly involved: dbr:Dolores_del_Río | Question: How many movies are directed by the spouse of Dolores del Ro?,COUNT >> [ANS] >> dbp:director >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Film [SEP] [VAR1] >> dbp:partner >> dbr:Dolores_del_Río
"translate question to dbpedia path: Entities possibly involved: dbr:Texarkana,_Texas | Question: What are some bands out to texarkana?","[ANS] >> dbp:origin >> dbr:Texarkana,_Texas [SEP] [ANS] >> rdf:type >> dbo:Band"
translate question to dbpedia path: Entities possibly involved: dbr:Taiwan | Question: How many information appliance are manufactured by companies located in Taiwan?,COUNT >> [ANS] >> dbo:manufacturer >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:InformationAppliance [SEP] [VAR1] >> dbp:locationCity >> dbr:Taiwan
translate question to dbpedia path: Entities possibly involved: dbr:England_national_football_team | Question: How many people are in the England national football team?,COUNT >> [ANS] >> dbp:nationalteam >> dbr:England_national_football_team
"translate question to dbpedia path: Entities possibly involved: dbr:Lahpet, dbr:Tea | Question: Is Tea the main ingredient of Lahpet?",ASK >> dbr:Lahpet >> dbp:mainIngredient >> dbr:Tea
translate question to dbpedia path: Entities possibly involved: dbr:Rosie_Huntington-Whiteley | Question: who is the husband of Rosie Huntington Whiteley?,dbr:Rosie_Huntington-Whiteley >> dbo:partner >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Chicago_Bulls, dbr:Los_Angeles_Clippers | Question: Which current player of Chicago Bulls was drafted by Los Angeles Clippers ?",[ANS] >> dbp:draftTeam >> dbr:Los_Angeles_Clippers [SEP] [ANS] >> dbp:team >> dbr:Chicago_Bulls
translate question to dbpedia path: Entities possibly involved: dbr:Dominican_Republic | Question: What team has  players  born in Dominican Republic ?,[VAR1] >> dbo:team >> [ANS] [SEP] [VAR1] >> dbp:birthPlace >> dbr:Dominican_Republic
translate question to dbpedia path: Entities possibly involved: dbr:Indira_Gandhi | Question: Name the party of Indira Gandhi ?,dbr:Indira_Gandhi >> dbo:party >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Balaton_wine_region, dbr:Ganz_UV | Question: What is the common country of Ganz UV and Balaton wine region ?",dbr:Balaton_wine_region >> dbo:location >> [ANS] [SEP] dbr:Ganz_UV >> dbo:operator >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:John_Scott_Harrison, dbr:William_Henry_Harrison_Tomb_State_Memorial | Question: Whose resting place is William Henry Harrison Tomb State Memorial and has kids named John Scott Harrison?",[ANS] >> dbo:child >> dbr:John_Scott_Harrison [SEP] [ANS] >> dbp:restingplace >> dbr:William_Henry_Harrison_Tomb_State_Memorial
translate question to dbpedia path: Entities possibly involved: dbr:Domenico_Modugno | Question: Name the constituency of Domenico Modugno ?,dbr:Domenico_Modugno >> dbp:constituency >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Michelangelo, dbr:The_Persian_Boy | Question: Is michelangelo the painter of The Persian Boy?",ASK >> dbr:The_Persian_Boy >> dbo:illustrator >> dbr:Michelangelo
translate question to dbpedia path: Entities possibly involved: dbr:Islam | Question: Which saints were the messengers of Islam?,[ANS] >> dbo:veneratedIn >> dbr:Islam [SEP] [ANS] >> rdf:type >> dbo:Saint
translate question to dbpedia path: Entities possibly involved: dbr:Chicken_Little_(1943_film) | Question: What awards were given to the producer of Chicken Little?,[VAR1] >> dbo:award >> [ANS] [SEP] dbr:Chicken_Little_(1943_film) >> dbo:producer >> [VAR1]
"translate question to dbpedia path: Entities possibly involved: dbr:Gümüş_(TV_series), dbr:Albania | Question: Was GM first aired in Albania?",ASK >> dbr:Gümüş_(TV_series) >> dbp:firstAired >> dbr:Albania
translate question to dbpedia path: Entities possibly involved: dbr:Kemijoki | Question: What water bodies have primary inflows sa Kemijoki?,[ANS] >> dbo:inflow >> dbr:Kemijoki
"translate question to dbpedia path: Entities possibly involved: dbr:James_Watt, dbr:Mechanical_engineering | Question: was james watt a mechanical engineer?",ASK >> dbr:James_Watt >> dbo:field >> dbr:Mechanical_engineering
translate question to dbpedia path: Entities possibly involved: dbr:United_States | Question: Which drinks have emerged from the US?,[VAR1] >> dbo:origin >> dbr:United_States [SEP] [VAR1] >> dbp:locationCity >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Beverage
translate question to dbpedia path: Entities possibly involved: dbr:Holler_If_Ya_Hear_Me_(musical) | Question: Who composed the lyrics of Holler If Ya Hear Me ?,dbr:Holler_If_Ya_Hear_Me_(musical) >> dbp:lyrics >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Bluebird, dbr:Miss_Potential | Question: Is Bluebird the grandsire of Miss Potential?",ASK >> dbr:Miss_Potential >> dbo:grandsire >> dbr:Bluebird
translate question to dbpedia path: Entities possibly involved: dbr:Bottineau_LRT | Question: What is the headquarters of the public transit system which is the system of Bottineau LRT ?,[VAR1] >> dbp:headquarters >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:PublicTransitSystem [SEP] dbr:Bottineau_LRT >> dbp:system >> [VAR1]
translate question to dbpedia path: Entities possibly involved: dbr:The_Pentagon | Question: What units are garrisoned in the Pentagon?,[ANS] >> dbp:garrison >> dbr:The_Pentagon [SEP] [ANS] >> rdf:type >> dbo:MilitaryUnit
translate question to dbpedia path: Entities possibly involved: dbr:John_Speraw | Question: What is the hometown of John Speraw ?,dbr:John_Speraw >> dbp:hometown >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Philosophy | Question: Count  the journals in the field of Philosophy.,COUNT >> [ANS] >> dbp:discipline >> dbr:Philosophy [SEP] [ANS] >> rdf:type >> dbo:AcademicJournal
"translate question to dbpedia path: Entities possibly involved: dbr:Nader_Guirat, dbr:Josef_Johansson | Question: What is the hometown of Nader Guirat, where Josef Johansson was born too?",dbr:Josef_Johansson >> dbp:birthPlace >> [ANS] [SEP] dbr:Nader_Guirat >> dbo:hometown >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Pope_Pius_XI | Question: How many major shrine are there, of the saints whose beatified by Pope Pius XI ?",COUNT >> [VAR1] >> dbo:majorShrine >> [ANS] [SEP] [VAR1] >> dbp:beatifiedBy >> dbr:Pope_Pius_XI
translate question to dbpedia path: Entities possibly involved: dbr:CBS | Question: Name the TV shows owned by divisions of CBS?,[ANS] >> dbp:company >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow [SEP] [VAR1] >> dbp:parent >> dbr:CBS
translate question to dbpedia path: Entities possibly involved: dbr:Journal_of_Cerebral_Blood_Flow_&_Metabolism | Question: What is the academic discipline of Journal of Cerebral Blood Flow & Metabolism ?,dbr:Journal_of_Cerebral_Blood_Flow_&_Metabolism >> dbo:academicDiscipline >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:2011–12_Russian_Premier_League | Question: List the home stadiums of the teams in the Russian Premier League?,[VAR1] >> dbo:homeStadium >> [ANS] [SEP] [VAR1] >> dbp:league >> dbr:2011–12_Russian_Premier_League
translate question to dbpedia path: Entities possibly involved: dbr:Wild_Risk | Question: Give me an estimate number of races where horses grandsired by the Wild Risk have raced in?,COUNT >> [ANS] >> rdf:type >> dbo:HorseRace [SEP] [VAR1] >> dbo:grandsire >> dbr:Wild_Risk [SEP] [VAR1] >> dbp:race >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Vangelis, dbr:Jordan_Cronenweth | Question: What is the name of the movie whose director of photography was Jordan Cronenweth and music composer was Vangelis?",[ANS] >> dbo:musicComposer >> dbr:Vangelis [SEP] [ANS] >> dbp:cinematography >> dbr:Jordan_Cronenweth [SEP] [ANS] >> rdf:type >> dbo:Film
translate question to dbpedia path: Entities possibly involved: dbr:Vitis_vinifera | Question: Count the different origins of members of the Vitis Vinifera species.,COUNT >> [ANS] >> rdf:type >> dbo:Place [SEP] [VAR1] >> dbo:origin >> [ANS] [SEP] [VAR1] >> dbo:species >> dbr:Vitis_vinifera
translate question to dbpedia path: Entities possibly involved: dbr:David_Scherman | Question: Where was David Scherman trained ?,dbr:David_Scherman >> dbo:training >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Sean_Young | Question: In which series has Sean Young portrayed someone?,[VAR1] >> dbo:portrayer >> dbr:Sean_Young [SEP] [VAR1] >> dbo:series >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Atlanta, dbr:The_Boy_Is_Mine_(song) | Question: Was the song The Boy is Mine recorded in Atlanta?",ASK >> dbr:The_Boy_Is_Mine_(song) >> dbp:recorded >> dbr:Atlanta
translate question to dbpedia path: Entities possibly involved: dbr:Blanche_DuBois | Question: Who wrote the play in which Blanche DuBois is a character?,[VAR1] >> dbp:characters >> dbr:Blanche_DuBois [SEP] [VAR1] >> dbp:writer >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Play
translate question to dbpedia path: Entities possibly involved: dbr:Pacific_Ocean | Question: List the regions served by the company which serves in Pacific Ocean ?,[VAR1] >> dbo:regionServed >> [ANS] [SEP] [VAR1] >> dbo:regionServed >> dbr:Pacific_Ocean [SEP] [VAR1] >> rdf:type >> dbo:Company
translate question to dbpedia path: Entities possibly involved: dbr:Chaeng_Watthana_Government_Complex | Question: Give me the name of the organization hqed at  Chaeng Watthana Govt Complex?,[VAR1] >> dbo:headquarter >> dbr:Chaeng_Watthana_Government_Complex [SEP] [VAR1] >> dbp:agencyName >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Organisation
translate question to dbpedia path: Entities possibly involved: dbr:Peter-John_Vettese | Question: Who is the writer of the singles whose producer is Peter-John Vettese?,[VAR1] >> dbo:writer >> [ANS] [SEP] [VAR1] >> dbp:producer >> dbr:Peter-John_Vettese [SEP] [VAR1] >> rdf:type >> dbo:Single
translate question to dbpedia path: Entities possibly involved: dbr:Writing | Question: Count the number of artist whose pone of the field is writing ?,COUNT >> [VAR1] >> dbo:field >> [ANS] [SEP] [VAR1] >> dbo:field >> dbr:Writing
translate question to dbpedia path: Entities possibly involved: dbr:CBS | Question: Which veterans served at CBS?,[ANS] >> dbo:occupation >> dbr:CBS
translate question to dbpedia path: Entities possibly involved: dbr:Massachusetts_Department_of_Transportation | Question: What are some shareholders of the bridge maintained by the Massachusetts department of transportation?,[VAR1] >> dbo:maintainedBy >> dbr:Massachusetts_Department_of_Transportation [SEP] [VAR1] >> dbp:owner >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Bridge
"translate question to dbpedia path: Entities possibly involved: dbr:Shaun_Thong, dbr:Audi | Question: Does Shaun Thong a member of Audi?",ASK >> dbr:Shaun_Thong >> dbp:currentTeam >> dbr:Audi
"translate question to dbpedia path: Entities possibly involved: dbr:Mammal, dbr:Chestnut_white-bellied_rat | Question: Is the chestnut white bellied rat a mammal?",ASK >> dbr:Chestnut_white-bellied_rat >> dbo:class >> dbr:Mammal
translate question to dbpedia path: Entities possibly involved: dbr:Great_Ayton | Question: Who attended Great Ayton university?,[ANS] >> dbo:education >> dbr:Great_Ayton
"translate question to dbpedia path: Entities possibly involved: dbr:Canterbury-Bankstown_Bulldogs, dbr:Sonny_Bill_Williams | Question: Does Sonny Bill Williams belong in the Canterbury Bankstown Bulldogs club?",ASK >> dbr:Sonny_Bill_Williams >> dbp:club >> dbr:Canterbury-Bankstown_Bulldogs
translate question to dbpedia path: Entities possibly involved: dbr:Paul_Morphy | Question: Which field's journals are edited by Paul Morphy?,[VAR1] >> dbo:editor >> dbr:Paul_Morphy [SEP] [VAR1] >> dbp:discipline >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:AcademicJournal
translate question to dbpedia path: Entities possibly involved: dbr:Immunology | Question: Count the awards received by Immunologists?,COUNT >> [ANS] >> rdf:type >> dbo:Award [SEP] [VAR1] >> dbo:award >> [ANS] [SEP] [VAR1] >> dbp:fields >> dbr:Immunology
translate question to dbpedia path: Entities possibly involved: dbr:Houston_Astros | Question: For how many different teams have the players debuted in Houston Astros played?,COUNT >> [ANS] >> rdf:type >> dbo:SportsTeam [SEP] [VAR1] >> dbo:debutTeam >> dbr:Houston_Astros [SEP] [VAR1] >> dbo:team >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Oulu, dbr:Rostock | Question: Rostock and Oulu is the shore cities on which sea ?",[ANS] >> dbp:cities >> dbr:Oulu [SEP] [ANS] >> dbp:cities >> dbr:Rostock [SEP] [ANS] >> rdf:type >> dbo:Sea
"translate question to dbpedia path: Entities possibly involved: dbr:Selwyn_Lloyd, dbr:Winston_Churchill | Question: Was winston churchill the prime minister of Selwyn Lloyd?",ASK >> dbr:Selwyn_Lloyd >> dbo:primeMinister >> dbr:Winston_Churchill
translate question to dbpedia path: Entities possibly involved: dbr:Sweden | Question: How many different things are used as ingredients in Sweden?,COUNT >> [VAR1] >> dbo:country >> dbr:Sweden [SEP] [VAR1] >> dbo:ingredient >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Yosemite_National_Park | Question: How many people have been the first one to scale a peak in the Yosemite Park?,COUNT >> [ANS] >> rdf:type >> dbo:Person [SEP] [VAR1] >> dbo:firstAscentPerson >> [ANS] [SEP] [VAR1] >> dbo:locatedInArea >> dbr:Yosemite_National_Park
"translate question to dbpedia path: Entities possibly involved: dbr:Nashville,_Tennessee | Question: What are some licensees of the stations playing in Nashville, Tennessee?","[VAR1] >> dbp:area >> dbr:Nashville,_Tennessee [SEP] [VAR1] >> dbp:licensee >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:RadioStation"
"translate question to dbpedia path: Entities possibly involved: dbr:Grey_Goose_(vodka), dbr:Bombay_Sapphire | Question: Which distributer of Bombay Sapphire also makes Grewy goose ?",dbr:Bombay_Sapphire >> dbp:distributor >> [ANS] [SEP] dbr:Grey_Goose_(vodka) >> dbp:manufacturer >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Bacteria, dbr:Firmicutes | Question: Count the total number of bacterias whose division is Firmicutes and domain is Bacteria?",COUNT >> [ANS] >> dbo:division >> dbr:Firmicutes [SEP] [ANS] >> dbp:domain >> dbr:Bacteria
translate question to dbpedia path: Entities possibly involved: dbr:Close_air_support | Question: Count me the number of people whose military unit is involved with Close air support ?,COUNT >> [ANS] >> dbo:militaryUnit >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:MilitaryPerson [SEP] [VAR1] >> dbp:role >> dbr:Close_air_support
translate question to dbpedia path: Entities possibly involved: dbr:Queer_as_Folk_(UK_TV_series) | Question: What are some other great things by the person who produced Queer as Folk?,COUNT >> [VAR1] >> dbp:notableworks >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Person [SEP] dbr:Queer_as_Folk_(UK_TV_series) >> dbo:producer >> [VAR1]
"translate question to dbpedia path: Entities possibly involved: dbr:Jean-Louis_Arcand, dbr:Geneva | Question: Does Jean Louis Arcand work for Geneva?",ASK >> dbr:Jean-Louis_Arcand >> dbp:institution >> dbr:Geneva
"translate question to dbpedia path: Entities possibly involved: dbr:Facebook, dbr:Public_company | Question: Is facebook a public company?",ASK >> dbr:Facebook >> dbp:companyType >> dbr:Public_company
translate question to dbpedia path: Entities possibly involved: dbr:Alcalá_de_Henares | Question: Count the number of books whose author's were born in Alcal de Henares ?,COUNT >> [ANS] >> dbo:author >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Book [SEP] [VAR1] >> dbo:birthPlace >> dbr:Alcalá_de_Henares
translate question to dbpedia path: Entities possibly involved: dbr:Catcher | Question: List down all the baseball teams whose team manager was a Catcher?,[ANS] >> dbo:manager >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:BaseballTeam [SEP] [VAR1] >> dbo:position >> dbr:Catcher
translate question to dbpedia path: Entities possibly involved: dbr:West_Papua_football_team | Question: Where is the stadium of west Papus football team ?,dbr:West_Papua_football_team >> dbo:stadium >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Air_2000, dbr:North_America | Question: Does Air 2000 fly to the north american continent?",ASK >> dbr:Air_2000 >> dbo:destination >> dbr:North_America
"translate question to dbpedia path: Entities possibly involved: dbr:Bobby_Beasley, dbr:Martin_Molony | Question: In which racing championships did Bobby Beasley and Martin Molony participate?",dbr:Bobby_Beasley >> dbo:race >> [ANS] [SEP] dbr:Martin_Molony >> dbo:race >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Troodos_Mountains | Question: What is the origin of the grape whose wine region is the Troodos Mountains ?,[VAR1] >> dbo:origin >> [ANS] [SEP] [VAR1] >> dbo:wineRegion >> dbr:Troodos_Mountains [SEP] [VAR1] >> rdf:type >> dbo:Grape
"translate question to dbpedia path: Entities possibly involved: dbr:Buccinidae, dbr:Buccinoidea | Question: Whose families are Buccinoidea and Buccinidae?",[ANS] >> dbo:family >> dbr:Buccinidae [SEP] [ANS] >> dbo:family >> dbr:Buccinoidea
translate question to dbpedia path: Entities possibly involved: dbr:Brad_Paisley_discography | Question: Name the artist of Brad Paisley discography ?,dbr:Brad_Paisley_discography >> dbp:artist >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Ernest_Rutherford | Question: Ernest Rutherford was the advisor of how many people?,COUNT >> [ANS] >> dbp:doctoralAdvisor >> dbr:Ernest_Rutherford
translate question to dbpedia path: Entities possibly involved: dbr:Vancouver_Whitecaps_FC | Question: list all the chairman of Vancouver Whitecaps FC?,dbr:Vancouver_Whitecaps_FC >> dbp:chairman >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:University_of_California,_Santa_Cruz | Question: What are some employees of Uni of California, santa cruz?","[ANS] >> dbp:employer >> dbr:University_of_California,_Santa_Cruz"
translate question to dbpedia path: Entities possibly involved: dbr:Tennie_and_Laura_(schooner) | Question: Name the nearest city to Tennie and Laura ?,dbr:Tennie_and_Laura_(schooner) >> dbp:nearestCity >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Simon_Fuller | Question: How many TV shows have been created by Simon Fuller ?,COUNT >> [ANS] >> dbp:creator >> dbr:Simon_Fuller [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow
translate question to dbpedia path: Entities possibly involved: dbr:ITV_(Thailand) | Question: What is the area of ITV (Thailand) ?,dbr:ITV_(Thailand) >> dbp:area >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Quarterback | Question: who all play for of the american football players at  Quarterback position?,[VAR1] >> dbo:team >> [ANS] [SEP] [VAR1] >> dbp:position >> dbr:Quarterback [SEP] [VAR1] >> rdf:type >> dbo:AmericanFootballPlayer
translate question to dbpedia path: Entities possibly involved: dbr:Henri_Maspero | Question: What is the field of interest of the advisor of Henri Maspero ?,[VAR1] >> dbp:fields >> [ANS] [SEP] dbr:Henri_Maspero >> dbo:academicAdvisor >> [VAR1]
translate question to dbpedia path: Entities possibly involved: dbr:Miami | Question: Count the cities whihch are on the same sea as that of Miami ?,COUNT >> [VAR1] >> dbp:cities >> [ANS] [SEP] [VAR1] >> dbp:cities >> dbr:Miami
translate question to dbpedia path: Entities possibly involved: dbr:FWD.us | Question: Who are the key people of FWD.us?,dbr:FWD.us >> dbp:keyPeople >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Into_the_Dalek | Question: Who is the executive producer of Into the Dalek ?,dbr:Into_the_Dalek >> dbp:executiveProducer >> [ANS]
