input_text,target_text
translate question to dbpedia path: Question: Name the sport league of Hampton Roads Rhinos ? | Entities possibly involved: dbr:Hampton_Roads_Rhinos,dbr:Hampton_Roads_Rhinos >> dbp:league >> [ANS]
translate question to dbpedia path: Question: How many Thesaban towns are there? | Entities possibly involved: dbr:Thesaban,COUNT >> [ANS] >> dbp:settlementType >> dbr:Thesaban [SEP] [ANS] >> rdf:type >> dbo:Town
translate question to dbpedia path: Question: Name the shows whose theme was composed by a band in which Jay Lane used to be? | Entities possibly involved: dbr:Jay_Lane,[ANS] >> dbp:themeMusicComposer >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow [SEP] [VAR1] >> dbo:formerBandMember >> dbr:Jay_Lane
"translate question to dbpedia path: Question: Which newspaper owned by Schibsted is published in Swedish ? | Entities possibly involved: dbr:Swedish_language, dbr:Schibsted",[ANS] >> dbp:language >> dbr:Swedish_language [SEP] [ANS] >> dbp:owners >> dbr:Schibsted [SEP] [ANS] >> rdf:type >> dbo:Newspaper
"translate question to dbpedia path: Question: Was Yabanc Damat first aired in UAE? | Entities possibly involved: dbr:Yabancı_Damat, dbr:United_Arab_Emirates",ASK >> dbr:Yabancı_Damat >> dbp:firstAired >> dbr:United_Arab_Emirates
translate question to dbpedia path: Question: How many other people are in a band with Robert de Niro? | Entities possibly involved: dbr:Robert_De_Niro,COUNT >> [ANS] >> rdf:type >> dbo:Person [SEP] [VAR1] >> dbo:bandMember >> [ANS] [SEP] [VAR1] >> dbp:currentMembers >> dbr:Robert_De_Niro
translate question to dbpedia path: Question: List the software which uses Microsoft Windows as their operating system ? | Entities possibly involved: dbr:Microsoft_Windows,[ANS] >> dbo:operatingSystem >> dbr:Microsoft_Windows [SEP] [ANS] >> rdf:type >> dbo:Software
translate question to dbpedia path: Question: What all has been created by Jerry Siegel? | Entities possibly involved: dbr:Jerry_Siegel,[ANS] >> dbp:creators >> dbr:Jerry_Siegel
"translate question to dbpedia path: Question: What is the common party of the Manthena Venkata Raju and  B. Shiva Rao? | Entities possibly involved: dbr:B._Shiva_Rao, dbr:Manthena_Venkata_Raju",dbr:B._Shiva_Rao >> dbp:party >> [ANS] [SEP] dbr:Manthena_Venkata_Raju >> dbo:party >> [ANS]
"translate question to dbpedia path: Question: Is Philosophy the academic discipline of Think (journal)? | Entities possibly involved: dbr:Think_(journal), dbr:Philosophy",ASK >> dbr:Think_(journal) >> dbo:academicDiscipline >> dbr:Philosophy
translate question to dbpedia path: Question: List the country of Tokaj wine region ? | Entities possibly involved: dbr:Tokaj_wine_region,dbr:Tokaj_wine_region >> dbp:country >> [ANS]
translate question to dbpedia path: Question: Who all were venerated in Islam? | Entities possibly involved: dbr:Islam,COUNT >> [ANS] >> dbo:veneratedIn >> dbr:Islam
"translate question to dbpedia path: Question: Which country has outflow of  Lake Uniamsi and  inflows of the Cahora Bassa? | Entities possibly involved: dbr:Lake_Uniamési, dbr:Cahora_Bassa",dbr:Cahora_Bassa >> dbp:inflow >> [ANS] [SEP] dbr:Lake_Uniamési >> dbp:outflow >> [ANS]
translate question to dbpedia path: Question: How many items belong to the Science Fiction genre? | Entities possibly involved: dbr:Science_fiction,COUNT >> [ANS] >> dbp:genre >> dbr:Science_fiction
translate question to dbpedia path: Question: How many shows belong to the networks one of whose sister station is BBC News? | Entities possibly involved: dbr:BBC_News_(TV_channel),COUNT >> [ANS] >> dbo:network >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow [SEP] [VAR1] >> dbp:sisterNames >> dbr:BBC_News_(TV_channel)
translate question to dbpedia path: Question: Whose artworks are in Sao Paulo Museum of Art? | Entities possibly involved: dbr:São_Paulo_Museum_of_Art,[VAR1] >> dbp:artist >> [ANS] [SEP] [VAR1] >> dbp:museum >> dbr:São_Paulo_Museum_of_Art [SEP] [VAR1] >> rdf:type >> dbo:Artwork
translate question to dbpedia path: Question: Where was Ganefo hosted? | Entities possibly involved: dbr:GANEFO,dbr:GANEFO >> dbp:hostCity >> [ANS]
translate question to dbpedia path: Question: Count everyone who was in a youthclub chaired by Josep Maria Bartomeu ? | Entities possibly involved: dbr:Josep_Maria_Bartomeu,COUNT >> [ANS] >> dbp:youthclubs >> [VAR1] [SEP] [VAR1] >> dbp:chairman >> dbr:Josep_Maria_Bartomeu
"translate question to dbpedia path: Question: The Information: A History, a Theory, a Flood is a work of Isaac Newton? | Entities possibly involved: dbr:The_Information:_A_History,_a_Theory,_a_Flood, dbr:Isaac_Newton","ASK >> dbr:The_Information:_A_History,_a_Theory,_a_Flood >> dbo:previousWork >> dbr:Isaac_Newton"
translate question to dbpedia path: Question: Where are ethnic group located which speak Nebraskan? | Entities possibly involved: dbr:Nebraska,[VAR1] >> dbp:region >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:EthnicGroup [SEP] dbr:Nebraska >> dbo:language >> [VAR1]
translate question to dbpedia path: Question: What is the affiliation of Vanderbilt University Medical Center ? | Entities possibly involved: dbr:Vanderbilt_University_Medical_Center,dbr:Vanderbilt_University_Medical_Center >> dbp:affiliation >> [ANS]
translate question to dbpedia path: Question: How many scientist became famous for the battle of Occupation of Japan? | Entities possibly involved: dbr:Occupation_of_Japan,COUNT >> [ANS] >> dbp:knownFor >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Scientist [SEP] [VAR1] >> dbo:battle >> dbr:Occupation_of_Japan
"translate question to dbpedia path: Question: Did Steve Sampson manage a club of Santa Clara university | Entities possibly involved: dbr:Steve_Sampson, dbr:Santa_Clara_University",ASK >> dbr:Steve_Sampson >> dbo:managerClub >> dbr:Santa_Clara_University
translate question to dbpedia path: Question: What have been made in the state whose capital is Boston? | Entities possibly involved: dbr:Boston,[ANS] >> dbo:location >> [VAR1] [SEP] [VAR1] >> dbp:capital >> dbr:Boston
"translate question to dbpedia path: Question: Name the military conflict whose commander was Colin Powell and took place in israel ? | Entities possibly involved: dbr:Israel, dbr:Colin_Powell",[ANS] >> dbo:commander >> dbr:Colin_Powell [SEP] [ANS] >> dbo:place >> dbr:Israel [SEP] [ANS] >> rdf:type >> dbo:MilitaryConflict
translate question to dbpedia path: Question: How many sitcoms were produced by the company whose predecessor was the Desilu Productions | Entities possibly involved: dbr:Desilu_Productions,COUNT >> [ANS] >> dbp:company >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow [SEP] [VAR1] >> dbp:predecessor >> dbr:Desilu_Productions
translate question to dbpedia path: Question: What are some other destinations covered by the airlines whose flights go to the Mediterranean sea? | Entities possibly involved: dbr:Mediterranean_Sea,[VAR1] >> dbo:destination >> [ANS] [SEP] [VAR1] >> dbp:destinations >> dbr:Mediterranean_Sea [SEP] [VAR1] >> rdf:type >> dbo:Airline
translate question to dbpedia path: Question: Where is the  assembly of Caterpillar 797 ? | Entities possibly involved: dbr:Caterpillar_797,dbr:Caterpillar_797 >> dbo:assembly >> [ANS]
translate question to dbpedia path: Question: Where did Goran Cengic die? | Entities possibly involved: dbr:Goran_Čengić,dbr:Goran_Čengić >> dbp:deathPlace >> [ANS]
"translate question to dbpedia path: Question: Which former team of the Harry Parker (baseball) is the  debut team of the Carl Sitton? | Entities possibly involved: dbr:Carl_Sitton, dbr:Harry_Parker_(baseball)",dbr:Carl_Sitton >> dbp:debutteam >> [ANS] [SEP] dbr:Harry_Parker_(baseball) >> dbo:formerTeam >> [ANS]
translate question to dbpedia path: Question: What are the county seats of the region which operates the Boeing Field? | Entities possibly involved: dbr:Boeing_Field,[VAR1] >> dbo:countySeat >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Region [SEP] dbr:Boeing_Field >> dbo:operator >> [VAR1]
translate question to dbpedia path: Question: What are the professions of Frederick Frelinghuysen (general) ? | Entities possibly involved: dbr:Frederick_Frelinghuysen_(general),dbr:Frederick_Frelinghuysen_(general) >> dbp:occupation >> [ANS]
"translate question to dbpedia path: Question: Did Henry Ford design the Model C? | Entities possibly involved: dbr:Ford_Model_C, dbr:Henry_Ford",ASK >> dbr:Ford_Model_C >> dbo:designCompany >> dbr:Henry_Ford
translate question to dbpedia path: Question: Count the sports played at universities located in Urban Areas? | Entities possibly involved: dbr:Urban_area,COUNT >> [VAR1] >> dbo:campus >> dbr:Urban_area [SEP] [VAR1] >> dbo:sport >> [ANS]
"translate question to dbpedia path: Question: Was Just Another day made by Queen Latifah? | Entities possibly involved: dbr:Just_Another_Day..., dbr:Queen_Latifah",ASK >> dbr:Just_Another_Day... >> dbo:musicalBand >> dbr:Queen_Latifah
translate question to dbpedia path: Question: Who was the narrator in the point? | Entities possibly involved: dbr:The_Point!,dbr:The_Point! >> dbp:narrated >> [ANS]
"translate question to dbpedia path: Question: Is Stephanie Rice the flagbearer of Australia at the 2008 Summer Olympics? | Entities possibly involved: dbr:Australia_at_the_2008_Summer_Olympics, dbr:Stephanie_Rice",ASK >> dbr:Australia_at_the_2008_Summer_Olympics >> dbp:flagbearer >> dbr:Stephanie_Rice
"translate question to dbpedia path: Question: Did Carolyn Heinrich study at the Vanderbilt? | Entities possibly involved: dbr:Vanderbilt_University, dbr:Carolyn_Heinrich",ASK >> dbr:Carolyn_Heinrich >> dbo:institution >> dbr:Vanderbilt_University
translate question to dbpedia path: Question: List all the school of the rugby player whose one of the school is Michael House ? | Entities possibly involved: dbr:Michaelhouse,[VAR1] >> dbo:school >> dbr:Michaelhouse [SEP] [VAR1] >> dbp:school >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:RugbyPlayer
"translate question to dbpedia path: Question: What is the official residence of the Christopher Daz Figuero which is also the  state of the Cruce a Nado Internacional | Entities possibly involved: dbr:Christopher_Díaz_Figueroa, dbr:Cruce_a_Nado_Internacional",dbr:Christopher_Díaz_Figueroa >> dbp:residence >> [ANS] [SEP] dbr:Cruce_a_Nado_Internacional >> dbo:country >> [ANS]
translate question to dbpedia path: Question: What is the national origin of Focke-Wulf Fw 260 ? | Entities possibly involved: dbr:Focke-Wulf_Fw_260,dbr:Focke-Wulf_Fw_260 >> dbp:nationalOrigin >> [ANS]
translate question to dbpedia path: Question: List the races of Fergie Sutherland? | Entities possibly involved: dbr:Fergie_Sutherland,dbr:Fergie_Sutherland >> dbp:race >> [ANS]
translate question to dbpedia path: Question: Games on amiga are typically of what kind? | Entities possibly involved: dbr:Amiga,[VAR1] >> dbo:computingPlatform >> dbr:Amiga [SEP] [VAR1] >> dbp:genre >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:VideoGame
translate question to dbpedia path: Question: Which shows are similar to the ones produced by Phil Collinson? | Entities possibly involved: dbr:Phil_Collinson,[ANS] >> dbo:related >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow [SEP] [VAR1] >> dbo:executiveProducer >> dbr:Phil_Collinson
translate question to dbpedia path: Question: What is the country whose leader name is Grard Larcher? | Entities possibly involved: dbr:Gérard_Larcher,[ANS] >> dbp:leaderName >> dbr:Gérard_Larcher [SEP] [ANS] >> rdf:type >> dbo:Country
translate question to dbpedia path: Question: Name the wine regions of Baco noir? | Entities possibly involved: dbr:Baco_noir,dbr:Baco_noir >> dbo:wineRegion >> [ANS]
translate question to dbpedia path: Question: What is the awards won by the producer of From the Life of the Marionettes ? | Entities possibly involved: dbr:From_the_Life_of_the_Marionettes,[VAR1] >> dbp:awards >> [ANS] [SEP] dbr:From_the_Life_of_the_Marionettes >> dbo:producer >> [VAR1]
translate question to dbpedia path: Question: List the doctoral students of Harry Harlow ? | Entities possibly involved: dbr:Harry_Harlow,dbr:Harry_Harlow >> dbp:doctoralStudents >> [ANS]
translate question to dbpedia path: Question: List the major shrines of the saints whose one of the shrine is St. Takla Haymanot's Church ? | Entities possibly involved: dbr:St._Takla_Haymanot's_Church_(Alexandria),[VAR1] >> dbo:majorShrine >> [ANS] [SEP] [VAR1] >> dbp:majorShrine >> dbr:St._Takla_Haymanot's_Church_(Alexandria) [SEP] [VAR1] >> rdf:type >> dbo:Saint
translate question to dbpedia path: Question: Which currency is used by the record label of the Way to Your Heart? | Entities possibly involved: dbr:The_Way_to_Your_Heart,[VAR1] >> dbp:currency >> [ANS] [SEP] dbr:The_Way_to_Your_Heart >> dbo:recordLabel >> [VAR1]
"translate question to dbpedia path: Question: Was mother teresa beatified by John Paul the second? | Entities possibly involved: dbr:Mother_Teresa, dbr:Pope_John_Paul_II",ASK >> dbr:Mother_Teresa >> dbp:beatifiedBy >> dbr:Pope_John_Paul_II
translate question to dbpedia path: Question: Isaac Hayes has acted in which movies ? | Entities possibly involved: dbr:Isaac_Hayes,[ANS] >> dbp:starring >> dbr:Isaac_Hayes [SEP] [ANS] >> rdf:type >> dbo:Film [SEP] [ANS] >> rdf:type >> dbo:Film
"translate question to dbpedia path: Question: What is the citizenship of the Sarah Kazemy and land of the Cervelle de canut | Entities possibly involved: dbr:Cervelle_de_canut, dbr:Sarah_Kazemy",dbr:Cervelle_de_canut >> dbo:country >> [ANS] [SEP] dbr:Sarah_Kazemy >> dbo:citizenship >> [ANS]
"translate question to dbpedia path: Question: Movie's produced by Michael Deeley has Jordan Cronenweth as director of photography | Entities possibly involved: dbr:Michael_Deeley, dbr:Jordan_Cronenweth",[ANS] >> dbo:cinematography >> dbr:Jordan_Cronenweth [SEP] [ANS] >> dbo:producer >> dbr:Michael_Deeley [SEP] [ANS] >> rdf:type >> dbo:Film
translate question to dbpedia path: Question: How many buildings are located in the jurisdiction of John Tory? | Entities possibly involved: dbr:John_Tory,COUNT >> [ANS] >> dbp:location >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Building [SEP] [VAR1] >> dbo:leaderName >> dbr:John_Tory
translate question to dbpedia path: Question: Name some software as a service? | Entities possibly involved: dbr:Software_as_a_service,[ANS] >> dbo:license >> dbr:Software_as_a_service [SEP] [ANS] >> rdf:type >> dbo:Software
"translate question to dbpedia path: Question: How many companies were founded in Menlo Park, California? | Entities possibly involved: dbr:Menlo_Park,_California","COUNT >> [ANS] >> dbp:foundation >> dbr:Menlo_Park,_California [SEP] [ANS] >> rdf:type >> dbo:Company"
translate question to dbpedia path: Question: Give me all martial artists trained by Joe Schilling. | Entities possibly involved: dbr:Joe_Schilling,[ANS] >> dbo:trainer >> dbr:Joe_Schilling [SEP] [ANS] >> rdf:type >> dbo:MartialArtist
translate question to dbpedia path: Question: Carl Sagan has penned books on how many matters? | Entities possibly involved: dbr:Carl_Sagan,COUNT >> [VAR1] >> dbo:author >> dbr:Carl_Sagan [SEP] [VAR1] >> dbp:subject >> [ANS]
translate question to dbpedia path: Question: What is the venerated in of Edwin of Northumbria ? | Entities possibly involved: dbr:Edwin_of_Northumbria,dbr:Edwin_of_Northumbria >> dbp:veneratedIn >> [ANS]
"translate question to dbpedia path: Question: Is william doyle the chairman of Georgetown university? | Entities possibly involved: dbr:Georgetown_University, dbr:William_Doyle_(businessman)",ASK >> dbr:Georgetown_University >> dbp:chairman >> dbr:William_Doyle_(businessman)
translate question to dbpedia path: Question: Where was Picasso's Last Words recorded ? | Entities possibly involved: dbr:Picasso's_Last_Words_(Drink_to_Me),dbr:Picasso's_Last_Words_(Drink_to_Me) >> dbp:recorded >> [ANS]
"translate question to dbpedia path: Question: What is the hub airport of Pawan Hans, and is also the largest city of India? | Entities possibly involved: dbr:India, dbr:Pawan_Hans",dbr:India >> dbo:largestCity >> [ANS] [SEP] dbr:Pawan_Hans >> dbo:hubAirport >> [ANS]
translate question to dbpedia path: Question: What is the occupation of the people who are born in Iowa? | Entities possibly involved: dbr:Iowa,[VAR1] >> dbo:birthPlace >> dbr:Iowa [SEP] [VAR1] >> dbo:occupation >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Person
"translate question to dbpedia path: Question: How many have company as Paramount Television and network as NBC are there? | Entities possibly involved: dbr:Paramount_Television, dbr:NBC",COUNT >> [ANS] >> dbo:network >> dbr:NBC [SEP] [ANS] >> dbp:company >> dbr:Paramount_Television
translate question to dbpedia path: Question: Count the different causes of death of Christians. | Entities possibly involved: dbr:Christianity,COUNT >> [VAR1] >> dbo:deathCause >> [ANS] [SEP] [VAR1] >> dbo:religion >> dbr:Christianity
translate question to dbpedia path: Question: How many players debuted their careers from San Francisco 49ers? | Entities possibly involved: dbr:San_Francisco_49ers,COUNT >> [ANS] >> dbo:debutTeam >> dbr:San_Francisco_49ers [SEP] [ANS] >> rdf:type >> dbo:Athlete
"translate question to dbpedia path: Question: Which company is located in Harris County, Texas? | Entities possibly involved: dbr:Harris_County,_Texas","[ANS] >> dbo:locationCity >> dbr:Harris_County,_Texas [SEP] [ANS] >> rdf:type >> dbo:Company"
"translate question to dbpedia path: Question: Is north america one of the destinations of airtours airways? | Entities possibly involved: dbr:North_America, dbr:Airtours_International_Airways",ASK >> dbr:Airtours_International_Airways >> dbo:destination >> dbr:North_America
"translate question to dbpedia path: Question: Which memeber of South Asia SubRegional Economic cooperation is also the nationality of Aishath saffa ? | Entities possibly involved: dbr:South_Asia_Subregional_Economic_Cooperation, dbr:Aishath_Saffa",dbr:Aishath_Saffa >> dbp:nationality >> [ANS] [SEP] dbr:South_Asia_Subregional_Economic_Cooperation >> dbp:membership >> [ANS]
"translate question to dbpedia path: Question: Which board memeber of jimmy Wales also owns Latvian Wikipedia ? | Entities possibly involved: dbr:Jimmy_Wales, dbr:Latvian_Wikipedia",dbr:Jimmy_Wales >> dbo:board >> [ANS] [SEP] dbr:Latvian_Wikipedia >> dbo:owner >> [ANS]
translate question to dbpedia path: Question: Which baseball team is managed by Bruce Bochy? | Entities possibly involved: dbr:Bruce_Bochy,[ANS] >> dbo:manager >> dbr:Bruce_Bochy [SEP] [ANS] >> rdf:type >> dbo:BaseballTeam
"translate question to dbpedia path: Question: What are the musicals based on, whose lyricist was Shelon Harnick? | Entities possibly involved: dbr:Sheldon_Harnick",[VAR1] >> dbo:basedOn >> [ANS] [SEP] [VAR1] >> dbp:lyrics >> dbr:Sheldon_Harnick [SEP] [VAR1] >> rdf:type >> dbo:Musical
"translate question to dbpedia path: Question: What series is Mazes of Time from, and is produced by BBC multimedia? | Entities possibly involved: dbr:Doctor_Who:_The_Mazes_of_Time, dbr:BBC_Multimedia",dbr:BBC_Multimedia >> dbo:product >> [ANS] [SEP] dbr:Doctor_Who:_The_Mazes_of_Time >> dbo:series >> [ANS]
"translate question to dbpedia path: Question: Is Audie Murphy buried in the Arlington national cementery? | Entities possibly involved: dbr:Audie_Murphy, dbr:Arlington_National_Cemetery",ASK >> dbr:Audie_Murphy >> dbp:placeofburial >> dbr:Arlington_National_Cemetery
translate question to dbpedia path: Question: How many had their debut team coached by Chip Kelly? | Entities possibly involved: dbr:Chip_Kelly,COUNT >> [ANS] >> dbo:debutTeam >> [VAR1] [SEP] [VAR1] >> dbp:coach >> dbr:Chip_Kelly
translate question to dbpedia path: Question: Who is the scientist whose academic advisor was Karl Ewald Hasse? | Entities possibly involved: dbr:Karl_Ewald_Hasse,[ANS] >> dbo:academicAdvisor >> dbr:Karl_Ewald_Hasse [SEP] [ANS] >> rdf:type >> dbo:Scientist
translate question to dbpedia path: Question: Malaysian highway authority has designed bridges over what things? | Entities possibly involved: dbr:Malaysian_Highway_Authority,[VAR1] >> dbp:crosses >> [ANS] [SEP] [VAR1] >> dbp:designer >> dbr:Malaysian_Highway_Authority [SEP] [VAR1] >> rdf:type >> dbo:Bridge
translate question to dbpedia path: Question: What is the government type of Kumta ? | Entities possibly involved: dbr:Kumta,dbr:Kumta >> dbp:governmentType >> [ANS]
translate question to dbpedia path: Question: Who owns the radio stations in Alabama? | Entities possibly involved: dbr:Alabama,[VAR1] >> dbo:city >> dbr:Alabama [SEP] [VAR1] >> dbo:owner >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:RadioStation
"translate question to dbpedia path: Question: Name the movie whose director is Stanley Kubrick and editor is Anthony Harvey? | Entities possibly involved: dbr:Stanley_Kubrick, dbr:Anthony_Harvey",[ANS] >> dbo:director >> dbr:Stanley_Kubrick [SEP] [ANS] >> dbo:editing >> dbr:Anthony_Harvey [SEP] [ANS] >> rdf:type >> dbo:Film
translate question to dbpedia path: Question: what are the nicknames of the people who are in Ekstraliga? | Entities possibly involved: dbr:Ekstraliga_(speedway),[VAR1] >> dbp:league >> dbr:Ekstraliga_(speedway) [SEP] [VAR1] >> dbp:nickname >> [ANS]
translate question to dbpedia path: Question: List all the members of the organization whose one of the members is Bangladesh ? | Entities possibly involved: dbr:Bangladesh,[VAR1] >> dbp:membership >> [ANS] [SEP] [VAR1] >> dbp:membership >> dbr:Bangladesh [SEP] [VAR1] >> rdf:type >> dbo:Organisation
translate question to dbpedia path: Question: List all discipline of the journals whose one of the discipline is Cerebral blood flow ? | Entities possibly involved: dbr:Cerebral_blood_flow,[VAR1] >> dbo:academicDiscipline >> [ANS] [SEP] [VAR1] >> dbo:academicDiscipline >> dbr:Cerebral_blood_flow [SEP] [VAR1] >> rdf:type >> dbo:AcademicJournal
translate question to dbpedia path: Question: In how many different places do Starwood hotels and resorts worldwide operate? | Entities possibly involved: dbr:Starwood_Hotels_and_Resorts_Worldwide,COUNT >> [VAR1] >> dbp:address >> [ANS] [SEP] [VAR1] >> dbp:operator >> dbr:Starwood_Hotels_and_Resorts_Worldwide
translate question to dbpedia path: Question: How many utopian and dystopian fiction books are there? | Entities possibly involved: dbr:Utopian_and_dystopian_fiction,COUNT >> [ANS] >> dbo:literaryGenre >> dbr:Utopian_and_dystopian_fiction
translate question to dbpedia path: Question: List the architect of the buildings whose one of the  architect is Philip Webb? | Entities possibly involved: dbr:Philip_Webb,[VAR1] >> dbp:architect >> [ANS] [SEP] [VAR1] >> dbp:architect >> dbr:Philip_Webb [SEP] [VAR1] >> rdf:type >> dbo:Building
translate question to dbpedia path: Question: What is the residence of the bronze medalist of Alpine skiing at the women's downhill competition at the 1972 Winter Olympics? | Entities possibly involved: dbr:Alpine_skiing_at_the_1972_Winter_Olympics_–_Women's_downhill,[VAR1] >> dbp:birthPlace >> [ANS] [SEP] dbr:Alpine_skiing_at_the_1972_Winter_Olympics_–_Women's_downhill >> dbo:bronzeMedalist >> [VAR1]
"translate question to dbpedia path: Question: Mazhar Ul Haq High School, Beerwah is affiliated to Islamic Religion | Entities possibly involved: dbr:Islam, dbr:Mazhar_Ul_Haq_High_School,_Beerwah","ASK >> dbr:Mazhar_Ul_Haq_High_School,_Beerwah >> dbp:religiousAffiliation >> dbr:Islam"
"translate question to dbpedia path: Question: What is the owner of Ivanpah Solar Power Facility and the original developer of Dart? | Entities possibly involved: dbr:Ivanpah_Solar_Power_Facility, dbr:Dart_(programming_language)",dbr:Dart_(programming_language) >> dbo:developer >> [ANS] [SEP] dbr:Ivanpah_Solar_Power_Facility >> dbo:owner >> [ANS]
translate question to dbpedia path: Question: Find the total number of  ingredient of the recepies whose ingredient is common Mushroom ? | Entities possibly involved: dbr:Agaricus_bisporus,COUNT >> [VAR1] >> dbo:ingredient >> [ANS] [SEP] [VAR1] >> dbo:ingredient >> dbr:Agaricus_bisporus
translate question to dbpedia path: Question: List all the tenants of the stadium where the WWF Summer Slam 2004 took place. | Entities possibly involved: dbr:SummerSlam_(2004),[VAR1] >> dbo:tenant >> [ANS] [SEP] dbr:SummerSlam_(2004) >> dbp:venue >> [VAR1]
translate question to dbpedia path: Question: How many movies are directed by the spouse of Dolores del Ro? | Entities possibly involved: dbr:Dolores_del_Río,COUNT >> [ANS] >> dbp:director >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Film [SEP] [VAR1] >> dbp:partner >> dbr:Dolores_del_Río
"translate question to dbpedia path: Question: What are some bands out to texarkana? | Entities possibly involved: dbr:Texarkana,_Texas","[ANS] >> dbp:origin >> dbr:Texarkana,_Texas [SEP] [ANS] >> rdf:type >> dbo:Band"
translate question to dbpedia path: Question: How many information appliance are manufactured by companies located in Taiwan? | Entities possibly involved: dbr:Taiwan,COUNT >> [ANS] >> dbo:manufacturer >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:InformationAppliance [SEP] [VAR1] >> dbp:locationCity >> dbr:Taiwan
translate question to dbpedia path: Question: How many people are in the England national football team? | Entities possibly involved: dbr:England_national_football_team,COUNT >> [ANS] >> dbp:nationalteam >> dbr:England_national_football_team
"translate question to dbpedia path: Question: Is Tea the main ingredient of Lahpet? | Entities possibly involved: dbr:Lahpet, dbr:Tea",ASK >> dbr:Lahpet >> dbp:mainIngredient >> dbr:Tea
translate question to dbpedia path: Question: who is the husband of Rosie Huntington Whiteley? | Entities possibly involved: dbr:Rosie_Huntington-Whiteley,dbr:Rosie_Huntington-Whiteley >> dbo:partner >> [ANS]
"translate question to dbpedia path: Question: Which current player of Chicago Bulls was drafted by Los Angeles Clippers ? | Entities possibly involved: dbr:Los_Angeles_Clippers, dbr:Chicago_Bulls",[ANS] >> dbp:draftTeam >> dbr:Los_Angeles_Clippers [SEP] [ANS] >> dbp:team >> dbr:Chicago_Bulls
translate question to dbpedia path: Question: What team has  players  born in Dominican Republic ? | Entities possibly involved: dbr:Dominican_Republic,[VAR1] >> dbo:team >> [ANS] [SEP] [VAR1] >> dbp:birthPlace >> dbr:Dominican_Republic
translate question to dbpedia path: Question: Name the party of Indira Gandhi ? | Entities possibly involved: dbr:Indira_Gandhi,dbr:Indira_Gandhi >> dbo:party >> [ANS]
"translate question to dbpedia path: Question: What is the common country of Ganz UV and Balaton wine region ? | Entities possibly involved: dbr:Ganz_UV, dbr:Balaton_wine_region",dbr:Balaton_wine_region >> dbo:location >> [ANS] [SEP] dbr:Ganz_UV >> dbo:operator >> [ANS]
"translate question to dbpedia path: Question: Whose resting place is William Henry Harrison Tomb State Memorial and has kids named John Scott Harrison? | Entities possibly involved: dbr:John_Scott_Harrison, dbr:William_Henry_Harrison_Tomb_State_Memorial",[ANS] >> dbo:child >> dbr:John_Scott_Harrison [SEP] [ANS] >> dbp:restingplace >> dbr:William_Henry_Harrison_Tomb_State_Memorial
translate question to dbpedia path: Question: Name the constituency of Domenico Modugno ? | Entities possibly involved: dbr:Domenico_Modugno,dbr:Domenico_Modugno >> dbp:constituency >> [ANS]
"translate question to dbpedia path: Question: Is michelangelo the painter of The Persian Boy? | Entities possibly involved: dbr:The_Persian_Boy, dbr:Michelangelo",ASK >> dbr:The_Persian_Boy >> dbo:illustrator >> dbr:Michelangelo
translate question to dbpedia path: Question: Which saints were the messengers of Islam? | Entities possibly involved: dbr:Islam,[ANS] >> dbo:veneratedIn >> dbr:Islam [SEP] [ANS] >> rdf:type >> dbo:Saint
translate question to dbpedia path: Question: What awards were given to the producer of Chicken Little? | Entities possibly involved: dbr:Chicken_Little_(1943_film),[VAR1] >> dbo:award >> [ANS] [SEP] dbr:Chicken_Little_(1943_film) >> dbo:producer >> [VAR1]
"translate question to dbpedia path: Question: Was GM first aired in Albania? | Entities possibly involved: dbr:Gümüş_(TV_series), dbr:Albania",ASK >> dbr:Gümüş_(TV_series) >> dbp:firstAired >> dbr:Albania
translate question to dbpedia path: Question: What water bodies have primary inflows sa Kemijoki? | Entities possibly involved: dbr:Kemijoki,[ANS] >> dbo:inflow >> dbr:Kemijoki
"translate question to dbpedia path: Question: was james watt a mechanical engineer? | Entities possibly involved: dbr:Mechanical_engineering, dbr:James_Watt",ASK >> dbr:James_Watt >> dbo:field >> dbr:Mechanical_engineering
translate question to dbpedia path: Question: Which drinks have emerged from the US? | Entities possibly involved: dbr:United_States,[VAR1] >> dbo:origin >> dbr:United_States [SEP] [VAR1] >> dbp:locationCity >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Beverage
translate question to dbpedia path: Question: Who composed the lyrics of Holler If Ya Hear Me ? | Entities possibly involved: dbr:Holler_If_Ya_Hear_Me_(musical),dbr:Holler_If_Ya_Hear_Me_(musical) >> dbp:lyrics >> [ANS]
